cnpj,base_date,financial_statement_type,currency,scale,order,start_of_period,end_of_period,id_account,account_description,value,account_status,type,period_type,ticker
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.06,Emissão de Debêntures,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.07,Custo na emissão de debêntures,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.08,Arrendamento mercantil,-367.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.04,Variação Cambial s/ Caixa e Equivalentes,-14765.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.05,Aumento (Redução) de Caixa e Equivalentes,3516.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.05.01,Saldo Inicial de Caixa e Equivalentes,17793.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.05.02,Saldo Final de Caixa e Equivalentes,21309.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01,Caixa Líquido Atividades Operacionais,-849065.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.01,Recebimentos de prêmios de resseguros,3053726.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.02,Recuperações de sinistros e comissões,853513.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.03,"Outros recebimentos operacionais (Salvados, Ressarcimentos e outros)",48417.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.04,"Pagamento de sinistros, benefícios, resgates e comissões",-2899076.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.05,Repasses de prêmios por cessão de riscos,-1366852.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.06,Pagamentos de despesas e obrigações,-269591.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.07,Outros pagamentos operacionais,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.08,Recebimento de aluguéis,27219.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.09,Recebimentos de juros e dividendos,3103.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.10,Constituição de depósitos judiciais,-6037.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.11,Aplicações de investimentos ao valor justo por meio do resultado,-3275223.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.12,Vendas e resgates de investimentos ao valor justo  por meio do resultado,3069398.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.13,Impostos e contribuições pagos,-10293.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.14,Recebimento de acordo judicial,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.15,Juros pagos,-52202.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.01.16,Pagamentos de acordos extrajudiciais,-25167.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02,Caixa Líquido Atividades de Investimento,779008.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.01,Aplicações de investimentos disponíveis para venda,-761586.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.02,Vendas e resgates de investimentos disponíveis para venda,1582557.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.03,Aplicações de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.04,Vendas e resgates de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.05,Pagamentos pela compra de ativo permanente - Imobilizado,-12688.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.06,Pagamento pela compra de ativo permanente - Intangível,-29286.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.07,Recebimento pela venda - Imobilizado,11.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.08,Dividendos - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.09,Pagamento pela compra de ativo permanente - Investimentos,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.10,Pagamento de arrendamento mercantil,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.11,Recebimento pela venda - Investimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.12,Redução - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.02.13,Aumento de Capital,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03,Caixa Líquido Atividades de Financiamento,90784.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.01,Aumento de capital,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.02,Distribuição de dividendos e juros sobre o capital próprio,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.03,Aquisição das ações próprias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.04,Agio na emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.05,Gasto com emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.06,Emissão de Debêntures,100000.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.07,Custo na emissão de debêntures,-7703.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.03.08,Arrendamento mercantil,-1513.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.04,Variação Cambial s/ Caixa e Equivalentes,-16588.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.05,Aumento (Redução) de Caixa e Equivalentes,4139.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.05.01,Saldo Inicial de Caixa e Equivalentes,17793.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-06-30,6.05.02,Saldo Final de Caixa e Equivalentes,21932.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01,Caixa Líquido Atividades Operacionais,-966731.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.01,Recebimentos de prêmios de resseguros,4501656.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.02,Recuperações de sinistros e comissões,1053796.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.03,"Outros recebimentos operacionais (Salvados, Ressarcimentos e outros)",81635.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.04,"Pagamento de sinistros, benefícios, resgates e comissões",-4044613.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.05,Repasses de prêmios por cessão de riscos,-1985788.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.06,Pagamentos de despesas e obrigações,-378449.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.07,Outros pagamentos operacionais,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.08,Recebimento de aluguéis,45156.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.09,Recebimentos de juros e dividendos,4193.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.10,Constituição de depósitos judiciais,-6811.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.11,Aplicações de investimentos ao valor justo por meio do resultado,-4783645.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.12,Vendas e resgates de investimentos ao valor justo  por meio do resultado,4646719.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.13,Impostos e contribuições pagos,-23211.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.14,Recebimento acordo judicial,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.15,Juros Pagos,-52202.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.01.16,Pagamentos de acordos extrajudiciais,-25167.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02,Caixa Líquido Atividades de Investimento,886104.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.01,Aplicações de investimentos disponíveis para venda,-1983827.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.02,Vendas e resgates de investimentos disponíveis para venda,2931555.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.03,Aplicações de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.04,Vendas e resgates de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.05,Pagamentos pela compra de ativo permanente - Imobilizado,-15322.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.06,Pagamento pela compra de ativo permanente - Intangível,-46313.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.07,Recebimento pela venda - Imobilizado,11.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.08,Dividendos - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.09,Pagamento pela compra de ativo permanente - Investimentos,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.10,Pagamento de arrendamento mercantil,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.11,Recebimento pela venda - Investimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.02.12,Redução - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03,Caixa Líquido Atividades de Financiamento,89182.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.01,Aumento de capital,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.02,Distribuição de dividendos e juros sobre o capital próprio,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.03,Aquisição das ações próprias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.04,Ágio na emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.05,Gasto com emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.06,Emissão de Debêntures,100000.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.07,Custo na emissão de debêntures,-7813.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.03.08,Arrendamento mercantil,-3005.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.04,Variação Cambial s/ Caixa e Equivalentes,-18473.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.05,Aumento (Redução) de Caixa e Equivalentes,-9918.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.05.01,Saldo Inicial de Caixa e Equivalentes,17793.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-09-30,6.05.02,Saldo Final de Caixa e Equivalentes,7875.0,S,Direct Cash Flow,YTD,IRBR3
