cnpj,base_date,financial_statement_type,currency,scale,order,start_of_period,end_of_period,id_account,account_description,value,account_status,type,start_month,end_month,period_type,ticker
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.07,Resultado Antes dos Tributos sobre o Lucro,664555.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-100533.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.08.01,Corrente,-8256.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.08.02,Diferido,-92277.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.09,Resultado Líquido das Operações Continuadas,564022.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.11,Lucro/Prejuízo Consolidado do Período,564022.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.11.01,Atribuído a Sócios da Empresa Controladora,564022.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.11.02,Atribuído a Sócios Não Controladores,0.0,S,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.01.01,ON,0.54574,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.01.02,PN,0.54574,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.02.01,ON,0.54574,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.02.02,PN,0.54574,N,Income Statement,04,06,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.01,Receita de Venda de Bens e/ou Serviços,463793.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.01.01,"Receita de infra, Correção Monet, operação e manutenção, e outras, líquidas",194356.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.01.02,Remuneração do ativo de contrato de concessão,269437.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-137843.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02.01,Pessoal,-24280.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02.02,Material,-97423.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02.03,Serviços de Terceiros,-11659.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02.04,Depreciação e Amortização,-2712.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02.05,Outros custos operacionais,-1769.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.03,Resultado Bruto,325950.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04,Despesas/Receitas Operacionais,70849.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.01,Despesas com Vendas,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.02,Despesas Gerais e Administrativas,-44982.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.02.01,Pessoal e administradores,-33025.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.02.02,Serviços de terceiros,-8889.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.02.03,Depreciação e Amortização,-3068.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.02.04,Outras despesas,0.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.04,Outras Receitas Operacionais,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.05,Outras Despesas Operacionais,-2352.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.06,Resultado de Equivalência Patrimonial,118183.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.06.01,Resultado de equivalência patrimonial,118183.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,396799.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.06,Resultado Financeiro,-85759.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.06.01,Receitas Financeiras,54640.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.06.02,Despesas Financeiras,-140399.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.07,Resultado Antes dos Tributos sobre o Lucro,311040.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-8586.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08.01,Corrente,-5125.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08.02,Diferido,-3461.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.09,Resultado Líquido das Operações Continuadas,302454.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.11,Lucro/Prejuízo Consolidado do Período,302454.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.11.01,Atribuído a Sócios da Empresa Controladora,302454.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.11.02,Atribuído a Sócios Não Controladores,0.0,S,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.01.01,ON,0.2926,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.01.02,PN,0.2926,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.02.01,ON,0.2926,N,Income Statement,07,09,Quarter,TAEE11
07.859.971/0001-30,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.02.02,PN,0.2926,N,Income Statement,07,09,Quarter,TAEE11
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01,Receita de Venda de Bens e/ou Serviços,2284699.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.01,Segmento Listado,1696750.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.02,Segmento Balcão,300734.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.03,Segmento Infraestrutura para Financiamento,109939.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.04,"Segmento Tecnologia, Dados e Serviços",435700.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.05,Reversão de Provisão,1498.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.06,PIS e Cofins,-216277.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01.07,Impostos sobre Serviços,-43645.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.02,Custo dos Bens e/ou Serviços Vendidos,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.02.01,PIS e Cofins,0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.02.02,Impostos sobre Serviços,0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.03,Resultado Bruto,2284699.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04,Despesas/Receitas Operacionais,-853931.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.01,Despesas com Vendas,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.02,Despesas Gerais e Administrativas,-856396.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.04,Outras Receitas Operacionais,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.04.01,Redução ao Valor Recuperável de Ativos (impairment),0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.05,Outras Despesas Operacionais,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.06,Resultado de Equivalência Patrimonial,2465.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,1430768.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06,Resultado Financeiro,229030.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.01,Receitas Financeiras,576098.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.01.01,Receitas Financeiras,485982.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.01.02,Variações Cambiais Líquidas,90116.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.02,Despesas Financeiras,-347068.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.02.01,Despesas Financeiras,-347068.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.02.02,Variações Cambiais Líquidas,0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.07,Resultado Antes dos Tributos sobre o Lucro,1659798.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-558755.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.08.01,Corrente,-179439.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.08.02,Diferido,-379316.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.09,Resultado Líquido das Operações Continuadas,1101043.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.11,Lucro/Prejuízo Consolidado do Período,1101043.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.11.01,Atribuído a Sócios da Empresa Controladora,1100945.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.11.02,Atribuído a Sócios Não Controladores,98.0,S,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.01.01,ON,0.18293,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,01,03,Quarter,B3SA3
09.346.601/0001-25,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.02.01,ON,0.18203,N,Income Statement,01,03,Quarter,B3SA3
